"","municipio","uf","lat","long"
"429","São Valentim","RS",-27.5561152142857,-52.5254770714286
"430","São Valentim do Sul","RS",-29.0483752,-51.76851245
"431","São Valério do Sul","RS",-27.7894028,-53.93715595
"432","São Vendelino","RS",-29.3702761,-51.3724071
"433","São Vicente do Sul","RS",-23.82721385,-50.1852429
"434","Sério","RS",-29.386292,-52.269694
"435","Tabaí","RS",-29.6745179,-51.7022120666667
"436","Tapejara","RS",-28.0705019375,-52.0145168875
"437","Tapera","RS",-28.626172525,-52.8699527875
"438","Tapes","RS",-30.672731,-51.3970923333333
"439","Taquara","RS",-29.6510633571429,-50.7812722785714
"440","Taquari","RS",-29.80015781,-51.86485025
"441","Taquaruçu do Sul","RS",-27.39840105,-53.46895785
"442","Tavares","RS",-31.2905768333333,-51.0917537
"443","Tenente Portela","RS",-27.3718217888889,-53.7584095777778
"444","Terra de Areia","RS",-29.587096275,-50.070365075
"445","Teutônia","RS",-29.4752153333333,-51.8118237333333
"446","Tio Hugo","RS",-28.5799496,-52.5997165
"447","Tiradentes do Sul","RS",-27.4012454666667,-54.0819179333333
"448","Toropi","RS",-29.4787332,-54.224931
"449","Torres","RS",-29.3341655230769,-49.7319855692308
"450","Tramandaí","RS",-29.9996701866667,-50.1456279666667
"451","Travesseiro","RS",-29.29702925,-52.0567893
"452","Trindade do Sul","RS",-27.5241650666667,-52.9003658333333
"453","Triunfo","RS",-29.91934695,-51.68201445
"454","Três Arroios","RS",-27.4992841,-52.1464497666667
"455","Três Cachoeiras","RS",-29.4519054333333,-49.9239979333333
"456","Três Coroas","RS",-29.515312,-50.7795224428571
"457","Três Forquilhas","RS",-29.5375007666667,-50.0675690666667
"458","Três Palmeiras","RS",-27.61735645,-52.8429474
"459","Três Passos","RS",-27.4566057916667,-53.9307261
"460","Três de Maio","RS",-27.7658719636364,-54.2383791727273
"461","Tucunduva","RS",-27.6618076,-54.4380014428571
"462","Tunas","RS",-29.9696234,-53.1584651333333
"463","Tupanci do Sul","RS",-27.92340005,-51.5387714
"464","Tupanciretã","RS",-29.08400814,-53.8397683
"465","Tupandi","RS",-29.4800305333333,-51.4183884
"466","Tuparendi","RS",-27.75623585,-54.487152925
"467","Turuçu","RS",-31.41982885,-52.17442885
"468","Ubiretama","RS",-28.0434811,-54.6838258
"469","Unistalda","RS",-29.04608515,-55.14207595
"470","União da Serra","RS",-28.7895506,-52.03059415
"471","Uruguaiana","RS",-29.7596325185185,-57.0846209666667
"472","Vacaria","RS",-28.4941829714286,-50.9294603642857
"473","Vale Real","RS",-29.39522405,-51.25509085
"474","Vale Verde","RS",-29.784865,-52.18612325
"475","Vale do Sol","RS",-29.6035462666667,-52.6834477333333
"476","Vanini","RS",-28.47686295,-51.84594075
"477","Venâncio Aires","RS",-29.6092642714286,-52.1907672571429
"478","Vera Cruz","RS",-29.716715775,-52.5049037
"479","Veranópolis","RS",-28.93992575,-51.54888158
"480","Vespasiano Correa","RS",-29.0672849,-51.86102375
"481","Viadutos","RS",-27.5714844666667,-52.0203022333333
