"","municipio","uf","lat","long"
"357","Narandiba","SP",-22.4086362,-51.5246965
"358","Natividade da Serra","SP",-23.376561,-45.447594
"359","Nazaré Paulista","SP",-23.1792165333333,-46.3971326333333
"360","Neves Paulista","SP",-20.8416354,-49.6330051
"361","Nhandeara","SP",-20.93677559,-49.75910407
"362","Nipoã","SP",-20.9156202,-49.7778563
"363","Nova Aliança","SP",-21.0169413,-49.4962997
"364","Nova Campina","SP",-24.1146834,-48.9104361
"365","Nova Canaã Paulista","SP",-20.3879702,-50.9487423
"366","Nova Castilho","SP",-20.7626282,-50.3444555
"367","Nova Europa","SP",-21.7782966,-48.5592808
"368","Nova Granada","SP",-20.53354079,-49.31502059
"369","Nova Guataporanga","SP",-21.3319865,-51.6459837
"370","Nova Independência","SP",-21.1053362,-51.4907279
"371","Nova Luzitânia","SP",-20.8565397,-50.2638343
"372","Nova Odessa","SP",-22.782899475,-47.29850195
"373","Novais","SP",-20.9969628,-48.9201258
"374","Novo Horizonte","SP",-21.4675192923077,-49.2363133538462
"375","Nuporanga","SP",-20.7304489,-47.7528331
"376","Ocauçu","SP",-22.442405,-49.9191221
"377","Olímpia","SP",-20.7320294444444,-48.9145465722222
"378","Onda Verde","SP",-20.6071251,-49.296616
"379","Oriente","SP",-22.15184115,-50.5936043
"380","Orindiúva","SP",-20.1849139333333,-49.3514055333333
"381","Orlândia","SP",-20.719978525,-47.8849386416667
"382","Osasco","SP",-23.5360306586207,-46.7854756810345
"383","Oscar Bressane","SP",-22.3210156,-50.2803941
"384","Osvaldo Cruz","SP",-21.797168025,-50.8778420583333
"385","Ourinhos","SP",-22.9853129347826,-49.8649798217391
"386","Ouro Verde","SP",-21.4882068,-51.6998255
"387","Ouroeste","SP",-19.9986404,-50.3690874
"388","Pacaembu","SP",-21.5587453,-51.2621469
"389","Palestina","SP",-20.3911944777778,-49.4330749444444
"390","Palmares Paulista","SP",-21.0813844,-48.8047833
"391","Palmeira d'Oeste","SP",-20.41683297,-50.76269835
"392","Palmital","SP",-22.7912921181818,-50.2108008454545
"393","Panorama","SP",-21.3563609,-51.8606481
"394","Paraguaçu Paulista","SP",-22.41835638,-50.5864915133333
"395","Paraibuna","SP",-23.3864773444444,-45.6620234777778
"396","Paranapanema","SP",-23.3877166,-48.7266323
"397","Paranapuã","SP",-21.7718517333333,-50.7742591333333
"398","Parapuã","SP",-21.7795253,-50.7909806
"399","Paraíso","SP",-21.02002055,-48.7750881
"400","Pardinho","SP",-23.0841016,-48.3771638
"401","Pariquera-Açu","SP",-24.7102195,-47.8839931
"402","Parisi","SP",-20.3045174,-50.013371
"403","Patrocínio Paulista","SP",-20.6407444222222,-47.2815789111111
"404","Paulicéia","SP",-21.3139159,-51.8329358
"405","Paulistânia","SP",-22.580011,-49.4026581
"406","Paulo de Faria","SP",-20.9203629888889,-49.3923902
"407","Paulínia","SP",-22.7643322875,-47.153839825
"408","Pederneiras","SP",-22.3520372583333,-48.7761769583333
"409","Pedra Bela","SP",-22.7934611,-46.4434503
"410","Pedranópolis","SP",-20.246517,-50.1093864
"411","Pedregulho","SP",-20.2562848111111,-47.4768035888889
"412","Pedreira","SP",-22.7408045909091,-46.9003081727273
"413","Pedrinhas Paulista","SP",-22.8135937,-50.7910991
"414","Pedro de Toledo","SP",-24.275327,-47.231325
"415","Penápolis","SP",-21.4186759117647,-50.0764560235294
"416","Pereira Barreto","SP",-20.64014777,-51.10512953
"417","Pereiras","SP",-23.0733508,-47.975783
"418","Peruíbe","SP",-24.318271325,-46.9967352
"419","Piacatu","SP",-21.5938143,-50.5993311333333
"420","Piedade","SP",-23.7128331416667,-47.4153171
"421","Pilar do Sul","SP",-23.8127503375,-47.715943275
"422","Pindamonhangaba","SP",-22.9246317238095,-45.4532676190476
"423","Pindorama","SP",-21.1875013,-48.9084520333333
"424","Pinhalzinho","SP",-22.7793375,-46.09085195
"425","Piquerobi","SP",-21.8682979,-51.7303219
"426","Piquete","SP",-22.6141439,-45.1774096
"427","Piracaia","SP",-23.0580976818182,-46.3630547090909
"428","Piracicaba","SP",-22.7192874,-47.6487742188679
"429","Piraju","SP",-23.1937232909091,-49.3847537818182
"430","Pirajuí","SP",-21.9992107454545,-49.4543947181818
"431","Pirangi","SP",-21.0912189,-48.6555643
"432","Pirapora do Bom Jesus","SP",-23.3974507,-47.0024503
"433","Pirapozinho","SP",-22.2812249,-51.5003669
"434","Pirassununga","SP",-21.9931135833333,-47.4217803444444
"435","Piratininga","SP",-22.4121086625,-49.136634925
"436","Pitangueiras","SP",-21.0058595692308,-48.2246183615385
"437","Planalto","SP",-21.0350602,-49.9299076
"438","Platina","SP",-22.6378698,-50.1994846
"439","Poloni","SP",-20.7891247,-49.8166311
"440","Pompéia","SP",-22.1069000875,-50.1753451125
"441","Pongaí","SP",-21.7343432,-49.3631871
"442","Pontal","SP",-21.009396675,-48.0319345
"443","Pontalinda","SP",-20.4403166,-50.5199947
"444","Pontes Gestal","SP",-20.1716528,-49.7058846
"445","Populina","SP",-19.9437298,-50.5406233
"446","Porangaba","SP",-23.1788777,-48.1210324
"447","Porto Feliz","SP",-23.2141757727273,-47.5242585454545
"448","Porto Ferreira","SP",-21.8552241230769,-47.4802587615385
"449","Potim","SP",-22.8398529,-45.2544031666667
"450","Potirendaba","SP",-21.0446518375,-49.378302725
"451","Poá","SP",-23.52304415,-46.3439239777778
"452","Pracinha","SP",-21.8517280333333,-51.0869377666667
"453","Pradópolis","SP",-21.3584449,-48.06787265
"454","Praia Grande","SP",-24.0065375958333,-46.4277252583333
"455","Pratânia","SP",-22.8103185666667,-48.6652529
"456","Presidente Alves","SP",-22.0995593,-49.4385257666667
"457","Presidente Bernardes","SP",-22.0077642222222,-51.5540035888889
"458","Presidente Epitácio","SP",-21.7584369363636,-52.1056698727273
"459","Presidente Prudente","SP",-22.1227697416667,-51.3901668479167
"460","Presidente Venceslau","SP",-21.8824586769231,-51.8429543846154
"461","Promissão","SP",-21.5486811727273,-49.8729494909091
"462","Quadra","SP",-23.2989118,-48.0561997333333
"463","Quatá","SP",-22.2493215,-50.7008128444444
"464","Queiroz","SP",-21.79844045,-50.24206155
"465","Queluz","SP",-22.5368903333333,-44.7750106555555
"466","Quintana","SP",-22.0711067666667,-50.3031207333333
"467","Rafard","SP",-23.0111622,-47.5285582333333
"468","Rancharia","SP",-22.25476815,-50.8909841642857
"469","Redenção da Serra","SP",-23.27310595,-45.53757075
"470","Regente Feijó","SP",-22.2178091,-51.3031860777778
"471","Reginópolis","SP",-21.8902718,-49.2278466
"472","Registro","SP",-24.4951208944444,-47.84586375
"473","Restinga","SP",-20.6069464,-47.4849061
"474","Ribeira","SP",-24.6439198666667,-49.0000117333333
"475","Ribeirão Bonito","SP",-22.06460402,-48.17548775
"476","Ribeirão Branco","SP",-24.2200903,-48.7665548666667
"477","Ribeirão Corrente","SP",-20.4576892,-47.5902864333333
"478","Ribeirão Grande","SP",-24.1019323666667,-48.3727243666667
"479","Ribeirão Pires","SP",-23.7119668411765,-46.4133157235294
"480","Ribeirão Preto","SP",-21.1899199890411,-47.798399709589
